"week","Loser","Winner","Wk","Date","Day","pts_w","pts_l","w_rank_coaches","w_rank_ap","l_rank_coaches","l_rank_ap","coach","ap"
2018-09-30,"navy","air force","7",2018-10-06,"Sat","35","7",NA,NA,NA,NA,NA,NA
2018-09-30,"nebraska","wisconsin","7",2018-10-06,"Sat","41","24",12,16,NA,NA,1,1
2018-09-30,"nevada","fresno state","7",2018-10-06,"Sat","21","3",NA,NA,NA,NA,NA,NA
2018-09-30,"nevada-las vegas","new mexico","7",2018-10-06,"Sat","50","14",NA,NA,NA,NA,NA,NA
2018-09-30,"oklahoma","texas","7",2018-10-06,"Sat","48","45",20,19,5,7,0,0
2018-09-30,"oklahoma state","iowa state","7",2018-10-06,"Sat","48","42",NA,NA,21,25,0,0
2018-09-30,"old dominion","florida atlantic","7",2018-10-06,"Sat","52","33",NA,NA,NA,NA,NA,NA
2018-09-30,"oregon state","washington state","7",2018-10-06,"Sat","56","37",NA,NA,NA,NA,NA,NA
2018-09-30,"rice","texas-san antonio","7",2018-10-06,"Sat","20","3",NA,NA,NA,NA,NA,NA
2018-09-30,"rutgers","illinois","7",2018-10-06,"Sat","38","17",NA,NA,NA,NA,NA,NA
2018-09-30,"san jose state","colorado state","7",2018-10-06,"Sat","42","30",NA,NA,NA,NA,NA,NA
2018-09-30,"south alabama","georgia southern","7",2018-10-06,"Sat","48","13",NA,NA,NA,NA,NA,NA
2018-09-30,"southern methodist","central florida","7",2018-10-06,"Sat","48","20",13,12,NA,NA,1,1
2018-09-30,"stanford","utah","7",2018-10-06,"Sat","40","21",NA,NA,14,14,0,0
2018-09-30,"syracuse","pittsburgh","7",2018-10-06,"Sat","44","37",NA,NA,NA,NA,NA,NA
2018-09-30,"texas state","louisiana","7",2018-10-06,"Sat","42","27",NA,NA,NA,NA,NA,NA
2018-09-30,"texas-el paso","north texas","7",2018-10-06,"Sat","27","24",NA,NA,NA,NA,NA,NA
2018-09-30,"tulane","cincinnati","7",2018-10-06,"Sat","37","21",NA,NA,NA,NA,NA,NA
2018-09-30,"tulsa","houston","7",2018-10-04,"Thu","41","26",NA,NA,NA,NA,NA,NA
2018-09-30,"ucla","washington","7",2018-10-06,"Sat","31","24",10,10,NA,NA,1,1
2018-09-30,"vanderbilt","georgia","7",2018-10-06,"Sat","41","13",2,2,NA,NA,1,1
2018-09-30,"virginia tech","notre dame","7",2018-10-06,"Sat","45","23",7,6,23,24,1,1
2018-09-30,"wake forest","clemson","7",2018-10-06,"Sat","63","3",4,4,NA,NA,1,1
2018-09-30,"wyoming","hawaii","7",2018-10-06,"Sat","17","13",NA,NA,NA,NA,NA,NA
2018-10-07,"air force","san diego state","8",2018-10-12,"Fri","21","17",NA,NA,NA,NA,NA,NA
2018-10-07,"akron","buffalo","8",2018-10-13,"Sat","24","6",NA,NA,NA,NA,NA,NA
2018-10-07,"alabama state","south alabama","8",2018-10-13,"Sat","45","7",NA,NA,NA,NA,NA,NA
2018-10-07,"arizona","utah","8",2018-10-12,"Fri","42","10",NA,NA,NA,NA,NA,NA
2018-10-07,"arkansas","mississippi","8",2018-10-13,"Sat","37","33",NA,NA,NA,NA,NA,NA
2018-10-07,"arkansas state","appalachian state","8",2018-10-09,"Tue","35","9",NA,NA,NA,NA,NA,NA
2018-10-07,"auburn","tennessee","8",2018-10-13,"Sat","30","24",NA,NA,21,21,0,0
2018-10-07,"baylor","texas","8",2018-10-13,"Sat","23","17",14,9,NA,NA,1,1
2018-10-07,"bowling green state","western michigan","8",2018-10-13,"Sat","42","35",NA,NA,NA,NA,NA,NA
2018-10-07,"california","ucla","8",2018-10-13,"Sat","37","7",NA,NA,NA,NA,NA,NA
2018-10-07,"central michigan","ball state","8",2018-10-13,"Sat","24","23",NA,NA,NA,NA,NA,NA
2018-10-07,"coastal carolina","louisiana-monroe","8",2018-10-13,"Sat","45","20",NA,NA,NA,NA,NA,NA
2018-10-07,"colorado","southern california","8",2018-10-13,"Sat","31","20",NA,NA,18,19,0,0
2018-10-07,"east carolina","houston","8",2018-10-13,"Sat","42","20",NA,NA,NA,NA,NA,NA
2018-10-07,"georgia","louisiana state","8",2018-10-13,"Sat","36","16",12,13,2,2,0,0
2018-10-07,"georgia tech","duke","8",2018-10-13,"Sat","28","14",NA,NA,NA,NA,NA,NA
2018-10-07,"hawaii","brigham young","8",2018-10-13,"Sat","49","23",NA,NA,NA,NA,NA,NA
2018-10-07,"illinois","purdue","8",2018-10-13,"Sat","46","7",NA,NA,NA,NA,NA,NA
2018-10-07,"indiana","iowa","8",2018-10-13,"Sat","42","16",NA,NA,NA,NA,NA,NA
2018-10-07,"kent state","miami (oh)","8",2018-10-13,"Sat","31","6",NA,NA,NA,NA,NA,NA
2018-10-07,"louisville","boston college","8",2018-10-13,"Sat","38","20",NA,NA,NA,NA,NA,NA
2018-10-07,"memphis","central florida","8",2018-10-13,"Sat","31","30",9,10,NA,NA,1,1
2018-10-07,"miami (fl)","virginia","8",2018-10-13,"Sat","16","13",NA,NA,15,16,0,0
2018-10-07,"middle tennessee state","florida international","8",2018-10-13,"Sat","24","21",NA,NA,NA,NA,NA,NA
2018-10-07,"minnesota","ohio state","8",2018-10-13,"Sat","30","14",3,3,NA,NA,1,1
2018-10-07,"missouri","alabama","8",2018-10-13,"Sat","39","10",1,1,NA,NA,1,1
2018-10-07,"navy","temple","8",2018-10-13,"Sat","24","17",NA,NA,NA,NA,NA,NA
2018-10-07,"nebraska","northwestern","8",2018-10-13,"Sat","34","31",NA,NA,NA,NA,NA,NA
2018-10-07,"nevada","boise state","8",2018-10-13,"Sat","31","27",NA,NA,NA,NA,NA,NA
2018-10-07,"nevada-las vegas","utah state","8",2018-10-13,"Sat","59","28",NA,NA,NA,NA,NA,NA
2018-10-07,"new mexico","colorado state","8",2018-10-13,"Sat","20","18",NA,NA,NA,NA,NA,NA
2018-10-07,"new mexico state","louisiana","8",2018-10-13,"Sat","66","38",NA,NA,NA,NA,NA,NA
2018-10-07,"north carolina","virginia tech","8",2018-10-13,"Sat","22","19",NA,NA,NA,NA,NA,NA
2018-10-07,"ohio","northern illinois","8",2018-10-13,"Sat","24","21",NA,NA,NA,NA,NA,NA
2018-10-07,"oklahoma state","kansas state","8",2018-10-13,"Sat","31","12",NA,NA,NA,NA,NA,NA
2018-10-07,"old dominion","marshall","8",2018-10-13,"Sat","42","20",NA,NA,NA,NA,NA,NA
2018-10-07,"penn state","michigan state","8",2018-10-13,"Sat","21","17",NA,NA,8,8,0,0
2018-10-07,"pittsburgh","notre dame","8",2018-10-13,"Sat","19","14",5,5,NA,NA,1,1
2018-10-07,"rice","alabama-birmingham","8",2018-10-13,"Sat","42","0",NA,NA,NA,NA,NA,NA
2018-10-07,"rutgers","maryland","8",2018-10-13,"Sat","34","7",NA,NA,NA,NA,NA,NA
2018-10-07,"san jose state","army","8",2018-10-13,"Sat","52","3",NA,NA,NA,NA,NA,NA
2018-10-07,"south carolina","texas a&m","8",2018-10-13,"Sat","26","23",22,22,NA,NA,1,1
2018-10-07,"southern mississippi","north texas","8",2018-10-13,"Sat","30","7",NA,NA,NA,NA,NA,NA
2018-10-07,"texas christian","texas tech","8",2018-10-11,"Thu","17","14",NA,NA,NA,NA,NA,NA
2018-10-07,"texas state","georgia southern","8",2018-10-11,"Thu","15","13",NA,NA,NA,NA,NA,NA
2018-10-07,"texas-san antonio","louisiana tech","8",2018-10-13,"Sat","31","3",NA,NA,NA,NA,NA,NA
2018-10-07,"toledo","eastern michigan","8",2018-10-13,"Sat","28","26",NA,NA,NA,NA,NA,NA
2018-10-07,"troy","liberty","8",2018-10-13,"Sat","22","16",NA,NA,NA,NA,NA,NA
2018-10-07,"tulsa","south florida","8",2018-10-12,"Fri","25","24",23,23,NA,NA,1,1
2018-10-07,"vanderbilt","florida","8",2018-10-13,"Sat","37","27",16,14,NA,NA,1,1
2018-10-07,"washington","oregon","8",2018-10-13,"Sat","30","27",17,17,7,7,0,0
2018-10-07,"west virginia","iowa state","8",2018-10-13,"Sat","30","14",NA,NA,6,6,0,0
2018-10-07,"western kentucky","charlotte","8",2018-10-13,"Sat","40","14",NA,NA,NA,NA,NA,NA
2018-10-07,"wisconsin","michigan","8",2018-10-13,"Sat","38","13",13,12,10,15,0,1
2018-10-07,"wyoming","fresno state","8",2018-10-13,"Sat","27","3",NA,NA,NA,NA,NA,NA
2018-10-14,"arizona","ucla","9",2018-10-20,"Sat","31","30",NA,NA,NA,NA,NA,NA
2018-10-14,"arizona state","stanford","9",2018-10-18,"Thu","20","13",24,NA,NA,NA,1,NA
2018-10-14,"ball state","eastern michigan","9",2018-10-20,"Sat","42","20",NA,NA,NA,NA,NA,NA
2018-10-14,"bowling green state","ohio","9",2018-10-20,"Sat","49","14",NA,NA,NA,NA,NA,NA
2018-10-14,"central michigan","western michigan","9",2018-10-20,"Sat","35","10",NA,NA,NA,NA,NA,NA
2018-10-14,"charlotte","middle tennessee state","9",2018-10-20,"Sat","21","13",NA,NA,NA,NA,NA,NA
2018-10-14,"cincinnati","temple","9",2018-10-20,"Sat","24","17",NA,NA,21,20,0,0
2018-10-14,"colorado","washington","9",2018-10-20,"Sat","27","13",14,15,25,NA,1,1
2018-10-14,"colorado state","boise state","9",2018-10-19,"Fri","56","28",NA,NA,NA,NA,NA,NA
2018-10-14,"connecticut","south florida","9",2018-10-20,"Sat","38","30",20,21,NA,NA,1,1
2018-10-14,"duke","virginia","9",2018-10-20,"Sat","28","14",NA,NA,NA,NA,NA,NA
2018-10-14,"east carolina","central florida","9",2018-10-20,"Sat","37","10",9,10,NA,NA,1,1
2018-10-14,"florida atlantic","marshall","9",2018-10-20,"Sat","31","7",NA,NA,NA,NA,NA,NA
2018-10-14,"georgia state","arkansas state","9",2018-10-18,"Thu","51","35",NA,NA,NA,NA,NA,NA
2018-10-14,"hawaii","nevada","9",2018-10-20,"Sat","40","22",NA,NA,NA,NA,NA,NA
2018-10-14,"idaho state","liberty","9",2018-10-20,"Sat","48","41",NA,NA,NA,NA,NA,NA
2018-10-14,"illinois","wisconsin","9",2018-10-20,"Sat","49","20",19,23,NA,NA,1,1
2018-10-14,"indiana","penn state","9",2018-10-20,"Sat","33","28",16,18,NA,NA,1,1
2018-10-14,"kansas","texas tech","9",2018-10-20,"Sat","48","16",NA,NA,NA,NA,NA,NA
2018-10-14,"kent state","akron","9",2018-10-20,"Sat","24","23",NA,NA,NA,NA,NA,NA
2018-10-14,"louisiana","appalachian state","9",2018-10-20,"Sat","27","17",NA,NA,NA,NA,NA,NA
2018-10-14,"maryland","iowa","9",2018-10-20,"Sat","23","0",22,19,NA,NA,1,1
2018-10-14,"massachusetts","coastal carolina","9",2018-10-20,"Sat","24","13",NA,NA,NA,NA,NA,NA
2018-10-14,"memphis","missouri","9",2018-10-20,"Sat","65","33",NA,NA,NA,NA,NA,NA
2018-10-14,"miami (oh)","army","9",2018-10-20,"Sat","31","30",NA,NA,NA,NA,NA,NA
2018-10-14,"michigan state","michigan","9",2018-10-20,"Sat","21","7",7,6,NA,24,1,1
2018-10-14,"minnesota","nebraska","9",2018-10-20,"Sat","53","28",NA,NA,NA,NA,NA,NA
2018-10-14,"mississippi","auburn","9",2018-10-20,"Sat","31","16",NA,NA,NA,NA,NA,NA
2018-10-14,"mississippi state","louisiana state","9",2018-10-20,"Sat","19","3",5,5,NA,22,1,1
2018-10-14,"navy","houston","9",2018-10-20,"Sat","49","36",NA,NA,NA,NA,NA,NA
2018-10-14,"nevada-las vegas","air force","9",2018-10-19,"Fri","41","35",NA,NA,NA,NA,NA,NA
2018-10-14,"new mexico","fresno state","9",2018-10-20,"Sat","38","7",NA,NA,NA,NA,NA,NA
2018-10-14,"new mexico state","georgia southern","9",2018-10-20,"Sat","48","31",NA,NA,NA,NA,NA,NA
2018-10-14,"north carolina","syracuse","9",2018-10-20,"Sat","40","37",NA,NA,NA,NA,NA,NA
2018-10-14,"north carolina state","clemson","9",2018-10-20,"Sat","41","7",3,3,15,16,1,1
2018-10-14,"north texas","alabama-birmingham","9",2018-10-20,"Sat","29","21",NA,NA,NA,NA,NA,NA
2018-10-14,"ohio state","purdue","9",2018-10-20,"Sat","49","20",NA,NA,2,2,0,0
2018-10-14,"oregon","washington state","9",2018-10-20,"Sat","34","20",23,25,11,12,0,0
2018-10-14,"oregon state","california","9",2018-10-20,"Sat","49","7",NA,NA,NA,NA,NA,NA
2018-10-14,"rice","florida international","9",2018-10-20,"Sat","36","17",NA,NA,NA,NA,NA,NA
2018-10-14,"rutgers","northwestern","9",2018-10-20,"Sat","18","15",NA,NA,NA,NA,NA,NA
2018-10-14,"san jose state","san diego state","9",2018-10-20,"Sat","16","13",NA,NA,NA,NA,NA,NA
2018-10-14,"southern california","utah","9",2018-10-20,"Sat","41","28",NA,NA,NA,NA,NA,NA
2018-10-14,"tennessee","alabama","9",2018-10-20,"Sat","58","21",1,1,NA,NA,1,1
2018-10-14,"texas christian","oklahoma","9",2018-10-20,"Sat","52","27",10,9,NA,NA,1,1
2018-10-14,"texas state","louisiana-monroe","9",2018-10-20,"Sat","20","14",NA,NA,NA,NA,NA,NA
2018-10-14,"texas-el paso","louisiana tech","9",2018-10-20,"Sat","31","24",NA,NA,NA,NA,NA,NA
2018-10-14,"texas-san antonio","southern mississippi","9",2018-10-20,"Sat","27","17",NA,NA,NA,NA,NA,NA
2018-10-14,"toledo","buffalo","9",2018-10-20,"Sat","31","17",NA,NA,NA,NA,NA,NA
2018-10-14,"tulane","southern methodist","9",2018-10-20,"Sat","27","23",NA,NA,NA,NA,NA,NA
2018-10-14,"tulsa","arkansas","9",2018-10-20,"Sat","23","0",NA,NA,NA,NA,NA,NA
2018-10-14,"vanderbilt","kentucky","9",2018-10-20,"Sat","14","7",17,14,NA,NA,1,1
2018-10-14,"wake forest","florida state","9",2018-10-20,"Sat","38","17",NA,NA,NA,NA,NA,NA
2018-10-14,"western kentucky","old dominion","9",2018-10-20,"Sat","37","34",NA,NA,NA,NA,NA,NA
2018-10-14,"wyoming","utah state","9",2018-10-20,"Sat","24","16",NA,NA,NA,NA,NA,NA
2018-10-21,"air force","boise state","10",2018-10-27,"Sat","48","38",NA,NA,NA,NA,NA,NA
2018-10-21,"appalachian state","georgia southern","10",2018-10-25,"Thu","34","14",NA,NA,NA,25,NA,0
2018-10-21,"arkansas","vanderbilt","10",2018-10-27,"Sat","45","31",NA,NA,NA,NA,NA,NA
2018-10-21,"arkansas state","louisiana","10",2018-10-27,"Sat","47","43",NA,NA,NA,NA,NA,NA
2018-10-21,"ball state","ohio","10",2018-10-25,"Thu","52","14",NA,NA,NA,NA,NA,NA
2018-10-21,"baylor","west virginia","10",2018-10-25,"Thu","58","14",12,13,NA,NA,1,1
2018-10-21,"bethune-cookman","nebraska","10",2018-10-27,"Sat","45","9",NA,NA,NA,NA,NA,NA
2018-10-21,"brigham young","northern illinois","10",2018-10-27,"Sat","7","6",NA,NA,NA,NA,NA,NA
2018-10-21,"central michigan","akron","10",2018-10-27,"Sat","17","10",NA,NA,NA,NA,NA,NA
2018-10-21,"colorado","oregon state","10",2018-10-27,"Sat","41","34",NA,NA,NA,NA,NA,NA
2018-10-21,"colorado state","wyoming","10",2018-10-26,"Fri","34","21",NA,NA,NA,NA,NA,NA
2018-10-21,"connecticut","massachusetts","10",2018-10-27,"Sat","22","17",NA,NA,NA,NA,NA,NA
2018-10-21,"duke","pittsburgh","10",2018-10-27,"Sat","54","45",NA,NA,NA,NA,NA,NA
2018-10-21,"eastern michigan","army","10",2018-10-27,"Sat","37","22",NA,NA,NA,NA,NA,NA
2018-10-21,"florida","georgia","10",2018-10-27,"Sat","36","17",6,7,11,9,1,1
2018-10-21,"florida atlantic","louisiana tech","10",2018-10-27,"Sat","21","13",NA,NA,NA,NA,NA,NA
2018-10-21,"florida state","clemson","10",2018-10-27,"Sat","59","10",2,2,NA,NA,1,1
2018-10-21,"georgia state","coastal carolina","10",2018-10-27,"Sat","37","34",NA,NA,NA,NA,NA,NA
2018-10-21,"hawaii","fresno state","10",2018-10-27,"Sat","50","20",NA,NA,NA,NA,NA,NA
2018-10-21,"illinois","maryland","10",2018-10-27,"Sat","63","33",NA,NA,NA,NA,NA,NA
2018-10-21,"indiana","minnesota","10",2018-10-26,"Fri","38","31",NA,NA,NA,NA,NA,NA
2018-10-21,"iowa","penn state","10",2018-10-27,"Sat","30","24",16,17,18,18,1,1
2018-10-21,"kansas state","oklahoma","10",2018-10-27,"Sat","51","14",8,8,NA,NA,1,1
2018-10-21,"louisville","wake forest","10",2018-10-27,"Sat","56","35",NA,NA,NA,NA,NA,NA
2018-10-21,"miami (fl)","boston college","10",2018-10-26,"Fri","27","14",NA,NA,25,NA,0,NA
2018-10-21,"missouri","kentucky","10",2018-10-27,"Sat","15","14",14,12,NA,NA,1,1
2018-10-21,"navy","notre dame","10",2018-10-27,"Sat","44","22",3,3,NA,NA,1,1
2018-10-21,"nevada-las vegas","san jose state","10",2018-10-27,"Sat","50","37",NA,NA,NA,NA,NA,NA
2018-10-21,"new mexico","utah state","10",2018-10-27,"Sat","61","19",NA,NA,NA,NA,NA,NA
2018-10-21,"new mexico state","texas state","10",2018-10-27,"Sat","27","20",NA,NA,NA,NA,NA,NA
2018-10-21,"north carolina","virginia","10",2018-10-27,"Sat","31","21",NA,NA,NA,NA,NA,NA
2018-10-21,"north carolina state","syracuse","10",2018-10-27,"Sat","51","41",NA,NA,22,22,0,0
2018-10-21,"old dominion","middle tennessee state","10",2018-10-27,"Sat","51","17",NA,NA,NA,NA,NA,NA
2018-10-21,"oregon","arizona","10",2018-10-27,"Sat","44","15",NA,NA,21,19,0,0
2018-10-21,"purdue","michigan state","10",2018-10-27,"Sat","23","13",NA,NA,NA,NA,NA,NA
2018-10-21,"rice","north texas","10",2018-10-27,"Sat","41","17",NA,NA,NA,NA,NA,NA
2018-10-21,"san diego state","nevada","10",2018-10-27,"Sat","28","24",NA,NA,NA,NA,NA,NA
2018-10-21,"south alabama","troy","10",2018-10-23,"Tue","38","17",NA,NA,NA,NA,NA,NA
2018-10-21,"south florida","houston","10",2018-10-27,"Sat","57","36",NA,NA,20,21,0,0
2018-10-21,"southern california","arizona state","10",2018-10-27,"Sat","38","35",NA,NA,NA,NA,NA,NA
2018-10-21,"southern methodist","cincinnati","10",2018-10-27,"Sat","26","20",NA,NA,NA,NA,NA,NA
2018-10-21,"southern mississippi","charlotte","10",2018-10-27,"Sat","20","17",NA,NA,NA,NA,NA,NA
2018-10-21,"stanford","washington state","10",2018-10-27,"Sat","41","38",15,14,23,24,1,1
2018-10-21,"tennessee","south carolina","10",2018-10-27,"Sat","27","24",NA,NA,NA,NA,NA,NA
2018-10-21,"texas","oklahoma state","10",2018-10-27,"Sat","38","35",NA,NA,7,6,0,0
2018-10-21,"texas a&m","mississippi state","10",2018-10-27,"Sat","28","13",NA,NA,17,16,0,0
2018-10-21,"texas christian","kansas","10",2018-10-27,"Sat","27","26",NA,NA,NA,NA,NA,NA
2018-10-21,"texas tech","iowa state","10",2018-10-27,"Sat","40","31",NA,NA,NA,NA,NA,NA
2018-10-21,"texas-el paso","alabama-birmingham","10",2018-10-27,"Sat","19","0",NA,NA,NA,NA,NA,NA
2018-10-21,"tulsa","tulane","10",2018-10-27,"Sat","24","17",NA,NA,NA,NA,NA,NA
2018-10-21,"ucla","utah","10",2018-10-26,"Fri","41","10",24,23,NA,NA,1,1
2018-10-21,"virginia tech","georgia tech","10",2018-10-25,"Thu","49","28",NA,NA,NA,NA,NA,NA
2018-10-21,"washington","california","10",2018-10-27,"Sat","12","10",NA,NA,13,15,0,0
2018-10-21,"western kentucky","florida international","10",2018-10-27,"Sat","38","17",NA,NA,NA,NA,NA,NA
2018-10-21,"western michigan","toledo","10",2018-10-25,"Thu","51","24",NA,NA,NA,NA,NA,NA
2018-10-21,"wisconsin","northwestern","10",2018-10-27,"Sat","31","17",NA,NA,19,20,0,0
2018-10-28,"air force","colorado state","14",2018-11-22,"Thu","","",NA,NA,NA,NA,NA,NA
2018-10-28,"air force","new mexico","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"akron","northern illinois","11",2018-11-01,"Thu","","",NA,NA,NA,NA,NA,NA
2018-10-28,"akron","bowling green state","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"alabama","auburn","14",2018-11-24,"Sat","","",NA,NA,1,1,0,0
2018-10-28,"alabama","mississippi state","12",2018-11-10,"Sat","","",21,21,1,1,0,0
2018-10-28,"alabama","citadel","13",2018-11-17,"Sat","","",NA,NA,1,1,0,0
2018-10-28,"alabama-birmingham","southern mississippi","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"alabama-birmingham","texas-san antonio","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"appalachian state","troy","14",2018-11-24,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"appalachian state","georgia state","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"arizona","colorado","11",2018-11-02,"Fri","","",NA,NA,NA,NA,NA,NA
2018-10-28,"arizona","arizona state","14",2018-11-24,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"arizona state","utah","11",2018-11-03,"Sat","","",16,16,NA,NA,1,1
2018-10-28,"arizona state","ucla","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"arkansas","louisiana state","12",2018-11-10,"Sat","","",4,4,NA,NA,1,1
2018-10-28,"arkansas state","south alabama","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"arkansas state","louisiana-monroe","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"army","air force","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"army","colgate","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"army","lafayette","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"auburn","texas a&m","11",2018-11-03,"Sat","","",NA,25,NA,NA,NA,1
2018-10-28,"auburn","liberty","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"ball state","western michigan","13",2018-11-13,"Tue","","",NA,NA,NA,NA,NA,NA
2018-10-28,"baylor","oklahoma state","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"baylor","texas christian","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"boise state","brigham young","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"boise state","fresno state","12",2018-11-09,"Fri","","",23,20,NA,NA,1,1
2018-10-28,"boise state","utah state","14",2018-11-24,"Sat","","",20,18,NA,NA,1,1
2018-10-28,"boston college","clemson","12",2018-11-10,"Sat","","",2,2,25,24,1,1
2018-10-28,"boston college","syracuse","14",2018-11-24,"Sat","","",24,22,25,24,1,1
2018-10-28,"bowling green state","buffalo","14",2018-11-23,"Fri","","",NA,NA,NA,NA,NA,NA
2018-10-28,"bowling green state","kent state","11",2018-10-30,"Tue","","",NA,NA,NA,NA,NA,NA
2018-10-28,"brigham young","new mexico state","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"buffalo","miami (oh)","11",2018-10-30,"Tue","","",NA,NA,NA,NA,NA,NA
2018-10-28,"buffalo","kent state","12",2018-11-06,"Tue","","",NA,NA,NA,NA,NA,NA
2018-10-28,"california","colorado","14",2018-11-24,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"california","stanford","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"central florida","cincinnati","13",2018-11-17,"Sat","","",NA,NA,9,9,0,0
2018-10-28,"central florida","temple","11",2018-11-01,"Thu","","",NA,NA,9,9,0,0
2018-10-28,"central florida","navy","12",2018-11-10,"Sat","","",NA,NA,9,9,0,0
2018-10-28,"central michigan","bowling green state","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"charlotte","florida international","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"cincinnati","navy","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"cincinnati","east carolina","14",2018-11-23,"Fri","","",NA,NA,NA,NA,NA,NA
2018-10-28,"cincinnati","south florida","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"clemson","louisville","11",2018-11-03,"Sat","","",NA,NA,2,2,0,0
2018-10-28,"clemson","south carolina","14",2018-11-24,"Sat","","",NA,NA,2,2,0,0
2018-10-28,"clemson","duke","13",2018-11-17,"Sat","","",NA,NA,2,2,0,0
2018-10-28,"coastal carolina","arkansas state","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"coastal carolina","appalachian state","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"coastal carolina","georgia southern","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"colorado","washington state","12",2018-11-10,"Sat","","",11,10,NA,NA,1,1
2018-10-28,"colorado","utah","13",2018-11-17,"Sat","","",16,16,NA,NA,1,1
2018-10-28,"colorado state","utah state","13",2018-11-17,"Sat","","",20,18,NA,NA,1,1
2018-10-28,"connecticut","southern methodist","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"connecticut","temple","14",2018-11-24,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"duke","north carolina","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"duke","wake forest","14",2018-11-24,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"east carolina","connecticut","13",2018-11-17,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"east carolina","memphis","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"eastern michigan","akron","12",2018-11-10,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"eastern michigan","central michigan","11",2018-11-03,"Sat","","",NA,NA,NA,NA,NA,NA
2018-10-28,"florida","missouri","11",2018-11-03,"Sat","","",NA,NA,14,13,0,0
2018-10-28,"florida","idaho","13",2018-11-17,"Sat","","",NA,NA,14,13,0,0
2018-10-28,"florida","south carolina","12",2018-11-10,"Sat","","",NA,NA,14,13,0,0
2018-10-28,"florida atlantic","charlotte","14",2018-11-24,"Sat","","",NA,NA,NA,NA,NA,NA
